vx0,vy0,vz0,ax,ay,az,start_speed,left_handed_pitcher
1.153,-117.309,0.5,7.556,26,-45.515,80,0
2.012,-121.797,-4.242,-1.621,24.469,-25.402,83.1,0
2.978,-117.082,-0.83,4.224,23.513,-40.79,79.9,0
1.288,-114.244,2.807,4.656,18.269,-37.76,77.9,0
5.978,-116.37,-1.622,10.253,24.045,-42.582,79.5,0
1.002,-115.539,-6.657,-1.428,22.418,-31.024,78.9,0
6.57,-114.1,-0.62,8.1,23.83,-39.47,77.9,0
0.029,-111.93,-4.277,2.446,19.695,-31.362,76.4,0
5.617,-124.035,-0.21,-2.925,20.229,-26.415,84.7,0
5.513,-129.313,-7.797,-0.057,26.621,-24.442,88.4,0
4.17,-116.06,-1.17,4.7,24.7,-40.15,79.2,0
1.445,-110.124,0.18,14.176,20.454,-32.254,75.1,0
8.01,-129.81,-9.88,-1.55,29.38,-24.54,88.9,0
5.998,-134.025,-5.474,4.134,27.825,-23.348,91.5,0
-2.713,-114.521,0.707,8.561,19.289,-38.16,78.1,0
4.356,-113.176,-0.127,3.226,18.992,-35.86,77.2,0
2.235,-116.435,-4.612,3.848,21.131,-39.331,79.5,0
-2.302,-121.402,-1.324,-0.328,22.572,-31.373,82.8,1
5.606,-127.69,-3.541,-0.995,24.015,-25.229,87.2,0
-1.108,-119.946,-5.914,-0.833,20.219,-26.974,81.9,1
1.099,-119.561,0.656,2.65,25.065,-43.939,81.5,0
-5.087,-123.113,-4.03,0.123,27.247,-36.293,84.1,1
-5.677,-123.65,-3.4,-4.927,23.164,-28.49,84.4,1
-0.22,-117.417,3.232,6.145,24.385,-47.377,80.1,0
2.055,-116.719,1.605,7.721,21.505,-44.583,79.6,0
7.114,-131.118,-1.887,1.05,25.556,-24.74,89.5,0
-6.144,-124.689,-3.755,-5.04,26.31,-29.607,85.2,1
7.135,-125.924,-4.158,-1.285,27.018,-23.17,86,0
2.348,-117.032,0.107,10.091,25.644,-43.19,79.8,0
4.329,-113.791,-2.925,4.42,21.436,-36.163,77.7,0
1.34,-116.58,3.21,13.58,24.44,-46.74,79.5,0
6.091,-115.376,-3.957,5.389,22.689,-39.989,78.8,0
3.838,-112.051,-2.986,11.258,18.449,-34.937,76.5,0
8.283,-115.03,-8.751,-5.183,18.783,-24.882,78.9,0
5.779,-116.691,-5.359,8.919,26.323,-42.214,79.7,0
4.579,-129.743,-6.645,-0.873,28.545,-27.876,88.6,0
3.599,-117.359,-3.577,6.412,25.304,-43.114,80.1,0
1.741,-117.699,-2.791,7.332,23.952,-45.059,80.3,0
3.019,-110.75,2.616,2.706,18.628,-31.828,75.6,0
0.128,-115.53,-1.637,9.761,25.367,-39.333,78.8,0
6.426,-113.716,-7.797,5.448,19.761,-36.076,77.8,0
0.637,-116.06,1.119,16.056,22.515,-41.236,79.1,0
5.132,-113.053,-1.379,7.502,17.963,-36.918,77.2,0
4.264,-115.138,0.762,2.858,20.45,-38.61,78.6,0
3.472,-116.839,-1.36,8.011,25.229,-42.497,79.7,0
5.329,-117.254,-4.539,7.429,25.39,-43.511,80.1,0
8.081,-123.3,2.812,-1.379,26.392,-26.343,84.3,0
1.85,-115.18,-1.31,1.13,18.53,-35.78,78.5,0
-6.04,-121.33,-0.17,-1.82,20.87,-30.32,82.8,1
3.135,-117.255,-0.353,9.525,25.247,-43.831,80,0
7.712,-131.383,-2.564,-1.041,30.019,-29.469,89.8,0
5.64,-113.964,0.033,5.392,23.997,-38.222,77.8,0
-0.281,-113.678,-0.801,12.031,24.34,-36.954,77.5,0
2.844,-115.197,-0.271,10.823,26.503,-40.075,78.6,0
2.88,-117.254,2.079,10.057,28.065,-43.43,80,0
-1.158,-112.886,-1.035,13.253,24.007,-36.246,77,0
-2.363,-117.945,0.8,-4.59,25.197,-31.343,80.4,1
7.46,-115.95,-2.297,8.61,24.628,-42.358,79.2,0
-4.276,-123.184,2.263,-1.781,26.705,-29.297,84.1,1
8.42,-124.022,-3.979,-1.444,29.33,-23.909,84.8,0
8.545,-124.265,-2.237,-1.745,29.201,-27.475,84.9,0
7.177,-121.396,-0.508,-1.291,27.881,-30.063,82.9,0
7.531,-121.631,-0.198,-1.039,28.754,-28.274,83.1,0
8.447,-133.48,-4.841,3.375,26.276,-21.786,91.3,0
5.892,-130.247,-5.693,2.454,26.036,-21.431,89,0
-0.745,-116.547,-3.865,-6.046,24.457,-35.71,79.5,1
4.998,-130.48,-2.263,1.589,26.363,-25.166,89,0
-5.852,-123.119,-7.654,-2.709,22.014,-26.725,84.2,1
5.669,-115.566,-1.156,9.429,23.664,-41.773,78.9,0
-5.46,-121.981,-6.061,-0.26,26.95,-38.781,83.4,1
-6.334,-120.819,-4.026,-2.161,22.378,-30.326,82.5,1
6.96,-130.47,-2.729,0.264,29.427,-25.625,89.1,0
3.296,-128.129,-3.798,-0.369,27.121,-27.493,87.4,0
1.288,-117.131,0.613,8.727,21.986,-43.901,79.9,0
9.38,-134.46,-6.206,5.114,25.058,-20.101,92,0
4.645,-125.375,-5.72,-2.228,25.604,-26.134,85.6,0
-0.328,-115.29,7.339,10.456,19.725,-41.128,78.8,0
3.11,-117.468,-2.406,8.091,26.139,-44.341,80.1,0
-5.342,-118.535,-2.174,-4.612,26.162,-31.008,80.9,1
3.189,-118.521,-1.823,5.79,29.402,-45.564,80.8,0
0.346,-115.092,1.484,14.105,20.754,-40.068,78.5,0
-8.026,-121.192,-3.33,-2.553,22.779,-30.548,82.8,1
0.56,-115.912,1.931,10.177,19.983,-41.297,79,0
-0.505,-117.077,1.871,8.771,24.282,-42.975,79.8,0
10.143,-138.087,-4.867,5.789,27.947,-21.876,94.5,0
-2.254,-124.575,-4.098,-5.719,21.071,-22.735,85,1
2.19,-118.879,-1.143,-1.402,24.336,-35.13,81.1,0
6.198,-127.053,-5.08,-2.027,30.967,-28.362,86.8,0
5.333,-124.177,-5.437,1.842,25.527,-15.15,84.8,0
1.074,-118.417,-3.962,11.574,27.06,-44.359,80.8,0
5.34,-113.548,-6.996,9.015,18.454,-36.418,77.7,0
3.366,-116.743,1.014,8.252,23.382,-45.786,79.6,0
9.046,-115.377,-4.739,4.563,23.294,-39.718,79,0
2.848,-114.303,-1.935,6.12,22.412,-38.328,78,0
3.6,-114.445,-4.033,8.913,25.455,-37.871,78.1,0
5.889,-128.606,-4.009,0.477,29.018,-23.268,87.8,0
-6.767,-122.154,-2.357,-4.3,22.9,-24.479,83.4,1
6.035,-125.286,-1.961,-0.195,23.357,-20.625,85.5,0
-1.084,-113.533,-0.724,5.072,20.965,-35.728,77.4,0
7.32,-117.965,-3.096,5.363,26.202,-46.093,80.6,0
0.529,-118.816,-3.334,1.384,22.635,-40.355,81,0
1.16,-112.02,-0.02,10.42,20.4,-35.21,76.4,0
5.934,-127.204,-10.218,-2.115,20.264,-24.597,87.1,0
4.696,-111.183,-3.098,10.282,19.61,-34.363,75.9,0
4.3,-115.12,-0.94,5.25,23.1,-39.14,78.5,0
9.27,-124.86,-0.92,-3.57,25.35,-32.2,85.4,0
4.38,-115.56,0.6,4.96,22.68,-40.21,78.8,0
2.241,-126.361,-5.29,0.382,19.214,-24.209,86.2,0
1.38,-117.41,1.22,6.72,24.29,-43.64,80.1,0
-2.23,-117.38,-0.81,10.46,20.49,-42.65,80,0
2.71,-115.03,-3.79,5.1,20.79,-38.22,78.5,0
2.27,-116.15,-0.47,6.55,22.33,-40.9,79.2,0
0.581,-113.965,-1.85,-10.302,21.295,-35.371,77.7,1
3.539,-117.557,-3.699,7.011,25.515,-42.751,80.2,0
4.19,-117.595,-2.764,5.969,25.611,-44.656,80.3,0
9.179,-131.002,-4.91,-0.215,28.113,-25.006,89.6,0
5.592,-119.013,-4.262,0.345,24.039,-40.142,81.3,0
1.25,-116.785,-0.005,10.553,24.089,-42.641,79.6,0
4.601,-124.414,-4.089,-4.118,21.72,-30.68,84.9,0
5.425,-128.721,-4.692,1.966,26.985,-20.815,87.9,0
2.453,-128.61,-5.003,3.41,26.191,-21.113,87.8,0
-0.496,-113.594,2.407,12.72,22.541,-38.329,77.5,0
4.301,-121.701,-2.999,-4.941,19.612,-34.399,83.1,0
5.39,-115.19,-0.032,3.905,22.258,-38.951,78.6,0
8.523,-118.746,-0.314,-3.051,23.037,-28.395,81.2,0
-5.78,-117.76,-2.1,-5.87,27,-32.11,80.4,1
7.072,-130.455,-3.193,-0.658,26.501,-26.99,89.1,0
-6.3,-122.357,-5.65,-1.844,24.817,-28.528,83.6,1
6.57,-124.151,-2.189,-2.19,25.207,-25.337,84.8,0
3.59,-109.894,0.776,14.301,22.742,-33.01,75,0
2.94,-127.446,-1.925,0.351,21.426,-25.69,86.9,0
5.095,-113.813,-10.404,9.846,20.634,-35.727,78,0
13.507,-122.302,-5.305,-1.025,30.576,-38.452,84,0
7.403,-131.495,-4.739,0.396,28.516,-25.247,89.9,0
-5.204,-123.064,-3.434,-3.354,23.43,-27.811,84,1
5.284,-121.395,-4.068,-2.695,26.44,-29.502,82.9,0
4.501,-115.913,-5.229,7.66,28.308,-40.057,79.2,0
4.495,-121.681,-1.815,-2.721,24.695,-28.882,83,0
2.106,-120.865,-3.948,1.157,26.498,-42.603,82.5,0
3.61,-119.855,-1.057,1.715,23.767,-44.409,81.8,0
2.98,-120.193,-7.538,0.992,27.51,-40.532,82.1,0
2.937,-114.938,1.616,8.346,23.72,-40.254,78.4,0
3.347,-115.284,-1.778,7.795,25.577,-39.79,78.6,0
3.225,-117.228,-3.817,4.64,25.982,-40.873,80,0
3.908,-115.854,1.154,7.151,20.283,-42.223,79,0
-1.351,-122.218,-4.785,-0.13,20.308,-27.28,83.4,1
3.644,-128.79,-5.069,3.554,23.972,-20.421,87.9,0
6.962,-126.003,-6.359,-4.217,25.007,-29.722,86.2,0
4.715,-113.536,-0.622,5.175,19.565,-37.17,77.5,0
6.631,-125.079,-4.306,-6.23,19.298,-35.123,85.5,0
7.375,-115.764,-2.828,-3.452,20.93,-24.536,79.1,0
7.78,-130.78,-8.37,0.73,29.43,-21.92,89.5,0
2.152,-113.473,-4.852,10.647,24.313,-36.02,77.5,0
-1.632,-109.791,0.93,9.203,20.185,-32.339,74.9,0
5.45,-129.53,-1.93,-1.41,26.16,-29.49,88.4,0
-4.495,-121.48,-5.559,-2.559,24.784,-23.086,83,1
-4.842,-121.449,-0.069,-2.657,28.429,-26.755,82.9,1
-6.166,-121.668,-4.314,-3.095,26.031,-24.559,83.1,1
7.776,-127.236,-5.726,-2,22.528,-23.299,87,0
1.9,-117.755,-1.515,6.415,26.292,-46.613,80.3,0
8.752,-127.939,-0.496,-1.606,25.147,-25.801,87.4,0
9.09,-127.71,-6,0.6,20.59,-18.66,87.4,0
-0.3,-126.04,-3.8,1,29.84,-31.42,86,1
6.891,-130.795,-4.687,1.068,25.608,-23.67,89.4,0
2.59,-112.6,0.7,4.65,21.34,-35.27,76.8,0
3.704,-120.564,0.216,-1.2,27.047,-29.134,82.2,0
4.017,-116.119,3.048,12.524,22.929,-47.9,79.2,0
4.29,-106.77,2.08,14.37,19.53,-29.11,72.9,0
-3.332,-123.115,-2.766,-2.922,20.115,-27.527,84,1
2.739,-128.493,-5.497,1.216,26.759,-24.697,87.7,0
4.609,-116.723,0.067,10.728,23.124,-47.103,79.6,0
8.967,-129.961,-3.331,-0.427,27.916,-24.894,88.8,0
6.073,-117.16,-3.746,8.846,24.392,-46.609,80,0
5.55,-112.96,-5.15,4.54,19.13,-34.91,77.2,0
0.23,-113.76,-0.88,13.37,21.6,-37.02,77.6,0
1.13,-124.64,-0.3,-1.3,20.72,-28.94,85,0
-9.59,-122.98,-5.47,-0.94,25.4,-37.28,84.2,1
5.28,-130.67,-6.98,0.96,27.66,-24.84,89.3,0
-0.93,-115.96,2.35,0.66,20.1,-36.95,79.1,0
1.527,-122.48,1.401,-2.157,23.905,-33.682,83.5,0
0.517,-117.054,0.239,-5.127,25.036,-33.137,79.8,1
-6.04,-124.09,-2.43,-5.62,26.05,-28.78,84.7,1
5.19,-117.18,-2.79,8.05,25.24,-44.94,80,0
2.087,-115.78,-4.868,7.767,22.062,-39.03,79,0
-7.478,-129.623,-5.888,-6.014,25.749,-33.823,88.6,1
4.814,-126.443,-6.548,-3.16,28.823,-33.641,86.4,0
0.293,-117.343,-4.361,6.985,23.495,-41.55,80.1,0
-6.868,-119.992,-0.24,-2.981,22.822,-32.706,81.9,1
9.681,-135.036,-5.582,3.31,29.796,-24.44,92.4,0
-1.259,-114.074,1.777,11.1,22.253,-38.771,77.8,0
0.868,-117.729,-0.847,5.896,24.79,-42.959,80.3,0
1.275,-116.595,1.222,8.056,22.624,-42.149,79.5,0
4.96,-117.189,-1.817,8.922,26.869,-43.539,80,0
3.297,-117.248,-1.378,12.411,27.07,-43.688,80,0
6.19,-123.39,-7.45,-4.36,17.76,-25.51,84.4,0
5.627,-130.259,-4.257,1.211,24.045,-24.265,88.9,0
1.93,-122.47,-2.35,-2.15,17.4,-26.42,83.5,0
4.347,-124.239,-2.951,-2.088,22.22,-25.285,84.8,0
7.775,-130.543,-5.131,-0.399,25.581,-24.908,89.2,0
4.278,-129.549,-0.679,1.604,26.677,-25.739,88.4,0
8.66,-131.26,-4.846,-0.695,27.432,-26.741,89.8,0
2.664,-115.515,-3.036,9.617,25.441,-39.735,78.8,0
2.741,-115.857,-5.697,6.419,21.111,-39.158,79.1,0
4.022,-113.673,-1.128,9.043,24.205,-38.349,77.6,0
1.442,-113.451,0.815,10.825,21.015,-37.824,77.4,0
3.363,-116.552,-0.968,5.093,23.345,-41.067,79.5,0
-6.666,-117.627,-3.834,-5.731,22.916,-33.859,80.4,1
5.806,-128.536,-1.835,-2.698,20.155,-30.521,87.7,0
6.219,-124.794,-6.698,-2.478,31.232,-28.031,85.3,0
8.382,-114.275,-5.417,8.126,17.854,-38.748,78.2,0
0.603,-120.3,-6.409,-1.106,31.904,-29.042,82.1,0
0.439,-113.875,1.881,8.509,19.545,-38.074,77.7,0
4.16,-125.392,-5.406,-1.172,22.117,-23.459,85.6,0
-0.638,-110.348,2.009,10.787,20.102,-32.962,75.3,0
-3.248,-126.246,-6.197,-4.408,26.124,-29.733,86.2,1
1.588,-110.777,-2.708,7.297,20.618,-32.572,75.6,0
-2.405,-127.126,-4.472,-0.845,27.501,-29.937,86.7,1
-1.803,-124.188,-1.169,-2.986,22.258,-29.751,84.7,1
-2.403,-122.448,-4.607,-0.345,23.477,-28.446,83.6,1
-5.652,-115.875,-0.099,-8.651,24.524,-29.422,79.1,1
2.239,-128.127,-6.258,3.738,29.028,-19.503,87.5,0
3.501,-117.932,-0.766,3.217,25.053,-40.93,80.4,0
2.389,-111.278,2.385,7.552,21.541,-34.686,75.9,0
0.929,-128.308,-4.833,2.217,26.882,-24.717,87.5,0
0.292,-110.557,3.246,12.254,22.003,-34.086,75.4,0
4.672,-127.354,-6.267,0.767,19.15,-22.082,87,0
-2.527,-124.682,-7.983,2.257,27.769,-39.615,85.2,1
2.835,-116.073,2.035,11.178,24.314,-42.062,79.2,0
6.708,-135.279,-5.281,4.484,32.974,-24.116,92.4,0
6.266,-134.201,-5.861,5.927,30.765,-20.062,91.7,0
6.561,-116.379,-2.788,8.988,26.552,-42.844,79.5,0
6.152,-137.365,-2.985,8.061,32.69,-22.09,93.8,0
2.603,-117.523,-3.567,4.401,23.988,-41.167,80.2,0
2.925,-117.972,-1.094,4.129,25.628,-41.729,80.5,0
3.545,-117.911,-3.365,5.191,25.29,-42.247,80.5,0
7.213,-136.531,-6.643,6.499,26.97,-21.559,93.3,0
4.456,-119.015,-1.402,3.732,27.442,-42.86,81.2,0
6.064,-118.586,-6.239,3.96,26.792,-42.998,81.1,0
0.375,-117.37,1.223,7.348,23.112,-44.509,80,0
2.421,-117.249,-1.778,5.466,21.577,-42.38,80,0
-0.806,-114.219,2.353,11.054,21.761,-38.949,77.9,0
1.766,-117.5,-1.49,7.618,24.848,-43.622,80.1,0
2.02,-118.488,-1.272,1.566,23.204,-40.615,80.8,0
-2.773,-117.285,-4.658,-4.131,16.562,-33.684,80.1,1
2.584,-117.224,-5.624,9.902,26.223,-41.589,80,0
5.628,-133.78,-7.664,0.753,26.553,-29.12,91.4,0
5.118,-127.695,-1.822,-0.47,30.183,-26.837,87.1,0
3.869,-128.423,-0.982,-0.376,27.795,-29.024,87.6,0
1.991,-129.168,-3.012,2.215,30.473,-25.598,88.1,0
9.859,-127.232,-4.931,-2.504,22.516,-24.908,87.1,0
4.828,-124.311,-1.547,-1.579,31.759,-33.96,84.8,0
10.231,-126.995,-6.644,-2.54,28.415,-26.577,87,0
-2.306,-115.43,-0.597,4.831,19.958,-38.387,78.7,0
-7.186,-119.518,-6.233,-3.844,23.052,-24.227,81.7,1
3.43,-114.474,-0.381,6.757,23.28,-38.818,78.1,0
5.445,-131.195,1.618,5.371,29.148,-20.466,89.5,0
3.717,-128.993,-2.644,1.899,23.908,-24.309,88,0
7.384,-126.952,-7.904,0.432,22.835,-18.294,86.9,0
3.783,-130.062,-3.164,4.242,28.062,-20.97,88.7,0
-1.435,-114.85,0.777,12.984,25.41,-39.083,78.3,0
7.159,-118.755,-4.737,-3.558,23.286,-25.359,81.2,0
6.009,-134.011,-6.497,4.313,29.829,-23.352,91.6,0
4.516,-109.855,1.345,6.352,18.959,-33.339,75,0
-4.036,-124.75,-4.135,-5.948,22.647,-28.628,85.1,1
2.814,-123.559,-2.685,-2.402,21.657,-27.44,84.3,0
5.555,-123.125,-6.543,-3.174,24.375,-25.872,84.2,0
5.025,-114.214,-0.67,9.026,24.092,-38.824,77.9,0
6.539,-126.773,-5.067,0.229,26.124,-20.182,86.6,0
0.785,-113.607,0.561,6.361,20.019,-36.624,77.5,0
10.598,-128.152,-6.459,0.162,26.948,-20.465,87.8,0
9.749,-126.752,-4.938,-1.166,26.174,-21.715,86.7,0
6.127,-128.773,-2.104,1.872,25.92,-21.297,87.9,0
2.93,-117.49,-2.72,10.04,29.28,-42.82,80.2,0
5.009,-128.314,-1.163,0.852,25.523,-24.42,87.6,0
0.514,-117.589,-2.159,10.267,24.587,-43.546,80.2,0
3.852,-117.695,-4.818,7.145,25.8,-44.178,80.4,0
2.91,-116.92,-0.61,6.72,25.9,-42.7,79.7,0
4.81,-116.81,-4.43,9.38,26.98,-41.69,79.8,0
1.74,-116.38,0.61,10.06,29.02,-41.19,79.4,0
8.06,-129.93,-2.55,0.33,30.28,-23.85,88.8,0
5.71,-129.12,-5.41,-1.02,30.96,-27.63,88.2,0
0.7,-115.74,-2.31,5.88,23,-39.26,78.9,0
-0.525,-125.247,-5.441,-0.204,28.116,-27.57,85.5,1
0.363,-114.769,-9.469,-0.385,23.5,-31.153,78.5,0
-1.058,-124.983,-4.054,-0.829,22.293,-29.077,85.3,1
-5.311,-122.028,-2.786,-1.746,21.391,-28.897,83.3,1
8.52,-116.44,-4.41,7.65,25.91,-42.79,79.7,0
4.12,-115.88,-0.54,12.86,24.49,-41.32,79.1,0
-3.472,-125.117,-5.606,-2.495,28.809,-27.42,85.4,1
2.453,-114.036,-2.289,5.262,21.261,-36.687,77.8,0
5.459,-116.662,-0.385,2.943,22.745,-40.154,79.6,0
4.896,-116.067,-3.038,0.075,25.741,-32.116,79.2,0
2.439,-113.521,-2.496,6.033,22.001,-36.332,77.4,0
8.859,-127.078,-3.758,-2.363,27.362,-26.842,86.9,0
2.919,-117.142,-1.455,5.793,22.939,-41.816,79.9,0
7.242,-120.6,-0.241,-1.181,24.154,-19.582,82.4,0
6.29,-129.59,0.29,0.09,19.97,-26.72,88.5,0
-2.296,-116.976,2.494,6.646,23.549,-47.155,79.8,0
-4.885,-115.783,5.962,11.226,24.618,-41.338,79.1,0
2.031,-130.029,-3.499,2.67,25.789,-25.763,88.7,0
5.348,-114.56,-6.211,6.986,22.311,-38.123,78.3,0
-2.915,-111.019,0.666,10.768,19.11,-33.198,75.7,0
-4.005,-116.059,-3.88,-7.689,24.255,-33.089,79.2,1
-5.455,-125.512,-0.169,0.025,24.884,-33.692,85.7,1
8.803,-129.43,-4.605,-0.253,22.966,-22.633,88.5,0
4.305,-115.927,-1.987,5.346,21.797,-40.212,79.1,0
5.77,-114.6,-1.4,5.21,23.82,-38.79,78.2,0
6.26,-129.86,-6.62,0.98,26.12,-22.71,88.8,0
4.653,-112.01,-2.023,10.766,19.002,-35.547,76.4,0
-0.847,-115.194,2.106,-9.129,25.964,-35.309,78.6,1
6.49,-113.89,-2.82,5.32,24.47,-37.65,77.8,0
9.01,-119.2,-2.19,-2.06,23.96,-34.34,81.5,0
8.2,-115.83,-0.82,-0.82,21.68,-34.01,79.2,0
6.657,-116.499,-5.39,4.225,22.876,-40.727,79.6,0
5.261,-111.873,-1.261,5.027,18.322,-34.502,76.4,0
5.26,-114.69,-0.86,8.73,21.37,-40.43,78.3,0
3.49,-116.03,-1.17,9.22,20.2,-41.49,79.1,0
5.307,-117.271,0.532,6.205,25.31,-46.876,80,0
5.12,-125.97,-2,-4.34,19.49,-31.44,86,0
2.066,-126.537,-2.718,-1.069,25.936,-29.05,86.3,0
-6.183,-121.504,-6.129,-2.011,20.332,-27.423,83.1,1
8.024,-124.061,-8.22,-2.396,22.107,-20.15,84.9,0
-0.224,-112.861,0.991,12.036,23.85,-36.789,77,0
5.682,-123.556,-0.371,-3.056,24.383,-31.589,84.3,0
3.82,-111.59,-1.25,2.19,17.9,-31.84,76.1,0
8.23,-128.817,-5.247,-0.048,24.834,-21.667,88.1,0
1.64,-114.13,0.78,3.05,20.06,-35.74,77.8,0
4.585,-112.933,2.378,7.358,17.628,-38.169,77.1,0
6.628,-116.563,-6.577,7.197,23.783,-42.066,79.7,0
5.02,-124.05,0.38,-0.06,28,-23.09,84.6,0
6.13,-126.76,-0.94,1.78,27.31,-19.09,86.5,0
-4.128,-124.314,-5.261,-1.32,23.939,-28.772,84.9,1
7.51,-113.069,-5.532,8.791,25.426,-36.883,77.4,0
5.976,-127.963,-6.267,0.828,23.495,-21.211,87.4,0
2.986,-125.033,-4.564,0.996,21.492,-20.545,85.3,0
8.595,-128.716,-4.171,-1.031,24.349,-23.53,88,0
5.48,-123.761,-7.102,-3.808,25.023,-29.31,84.6,0
3.254,-122.101,-0.648,-1.444,27.403,-29.635,83.3,0
1.595,-112.807,1.012,3.339,16.625,-34.885,76.9,0
-1.265,-125.959,-7.673,-5.232,25.087,-26.478,86,1
1.088,-116.129,-2.656,17.889,23.55,-40.092,79.2,0
3.122,-117.024,-0.453,11.738,21.335,-43.944,79.8,0
1.344,-129.424,-3.944,1.475,22.836,-28.191,88.3,0
-3.01,-124.941,-1.169,-1.699,23.558,-30.499,85.2,1
-1.88,-117.8,-0.22,8.78,25.27,-44.21,80.3,0
5.7,-121.29,-3.14,-0.69,29.45,-34.62,82.8,0
2.375,-130.812,-6,2.712,27.227,-25.678,89.3,0
1.098,-116.987,1.162,8.249,20.826,-43.215,79.8,0
4.462,-118.358,-9.482,-0.08,20.977,-38.759,81,0
9.405,-128.202,-2.804,-0.004,23.928,-21.704,87.7,0
-6.743,-121.157,-1.254,-2.246,22.886,-30.528,82.7,1
0.5,-117.3,-2.4,6.35,23.49,-41.33,80,0
2.95,-117.73,-4.33,5.7,24.54,-42.43,80.3,0
-0.66,-115.47,-0.24,-8.55,25.04,-35.32,78.7,1
5.21,-117.37,-6.29,5.61,24.98,-41.51,80.2,0
4.22,-116.12,-1.53,8.27,22.11,-41.53,79.2,0
2.21,-118.17,-3.83,5.57,26.09,-43,80.6,0
2.84,-117.41,-5.52,7.85,25.21,-42.47,80.2,0
3.03,-117.31,-2.68,7.5,22.98,-42.78,80,0
2.67,-117.25,-2.74,8.58,25.4,-42.78,80,0
4.847,-114.949,-1.878,6.249,17.037,-39.444,78.5,0
0.986,-114.967,4.205,9.817,19.277,-40.14,78.4,0
7.81,-130.02,-1.53,2.84,26.49,-19.43,88.8,0
1.851,-115.539,0.971,10.491,21.839,-40.935,78.8,0
2.03,-114.902,0.501,10.218,20.66,-39.895,78.4,0
6.428,-117.077,-3.051,6.193,24.157,-44.002,80,0
2.701,-115.053,-1.474,6.825,18.408,-39.386,78.5,0
1.894,-114.396,-1.522,7.536,19.039,-37.712,78,0
6.151,-136.854,-0.376,6.511,32.728,-24.757,93.4,0
2.897,-125.121,-3.477,-3.505,22.208,-31.593,85.4,0
5.226,-115.819,-0.951,7.755,23.089,-42.079,79.1,0
0.322,-117.327,0.07,8.914,21.961,-43.352,80,0
0.392,-115.277,0.188,11.586,20.8,-39.979,78.6,0
1.314,-116.799,1.603,4.566,21.918,-40.926,79.6,0
3.411,-123.006,-1.446,-0.932,19.556,-22.32,83.9,0
7.018,-114.88,1.418,0.16,19.097,-35.717,78.5,0
2.069,-114.308,-1.395,3.134,21.407,-35.701,78,0
7.78,-131.27,-2.55,1.92,27.92,-22.29,89.7,0
2.562,-118.193,-1.366,7.007,29.777,-43.704,80.6,0
-2.181,-126.497,-3.972,-7.923,25.696,-27.213,86.3,1
3.88,-118.768,-3.402,-3.209,19.503,-23.515,81.1,0
5.047,-114.485,-4.79,2.666,19.141,-36.634,78.2,0
1.912,-119.384,-2.234,-0.815,20.068,-20.556,81.4,0
3.91,-115.389,-3.972,12.253,24.886,-39.74,78.8,0
3.614,-116.64,-1.997,9.353,26.724,-41.985,79.6,0
2.41,-113.939,-1.233,2.473,17.202,-35.113,77.7,0
3.261,-116.78,-1.361,10.726,25.22,-43.123,79.7,0
6.617,-123.082,-5.742,-3.142,24.302,-25.06,84.1,0
5.386,-117.176,-2.282,6.535,26.518,-45.459,80,0
-3.234,-123.993,-1.455,-5.913,22.977,-24.084,84.6,1
9.708,-120.904,-3.573,-2.65,26.284,-31.22,82.7,0
2.609,-113.048,0.029,6.971,21.992,-37.172,77.1,0
6.687,-127.264,-5.184,-0.096,27.067,-21.587,87,0
4.831,-117.941,-5.062,4.85,25.985,-43.038,80.6,0
-5.022,-123.326,-7.378,-2.745,22.652,-25.977,84.3,1
2.958,-127.196,-4.171,1.55,22.931,-22.419,86.8,0
-1.544,-129.516,-5.359,-2.905,28.894,-30.002,88.4,1
-3.415,-126.838,-3.868,-6.827,26.719,-30.313,86.6,1
2.915,-129.515,-4.454,-0.08,27.127,-28.484,88.4,0
-0.879,-129.296,-5.168,-2.266,28.564,-29.927,88.2,1
9.411,-127.195,-4.498,-0.548,21.242,-20.545,87,0
7.823,-114.445,-1.609,6.078,22.757,-39.929,78.2,0
6.327,-112.989,-0.748,8.666,21.898,-38.1,77.2,0
3.31,-126.6,-0.935,1.23,27.55,-23.315,86.3,0
0.52,-114.548,-0.544,3.801,18.45,-36.548,78.1,0
4.147,-131.848,-5.66,6.326,27.644,-19.044,90,0
3.115,-132.073,-4.256,0.95,28.719,-29.97,90.1,0
7.9,-134.21,-7.57,3.58,22.64,-22.67,91.8,0
2.15,-115.863,-0.421,12.744,20.845,-41.054,79,0
2.748,-115.162,0.254,9.288,21.97,-40.568,78.5,0
9.378,-129.711,-0.404,-0.729,30.673,-27.466,88.7,0
5.159,-115.387,-1.533,10.776,24.012,-41.207,78.8,0
9.397,-129.81,-3.071,-0.523,30.547,-25.5,88.8,0
-1.366,-126.06,0.24,-5.38,27.659,-29.886,86,1
2.934,-114.038,0.372,7.374,21.366,-38.303,77.8,0
3.356,-117.177,-3.228,1.152,21.955,-38.759,80,0
3.03,-117.718,-1.72,1.809,23.616,-39.586,80.3,0
7.395,-129.501,-8.574,-0.922,25.476,-24.077,88.6,0
6.186,-113.181,0.043,6.414,18.998,-38.014,77.3,0
5.632,-114.261,-1.601,8.032,20.067,-39.117,78,0
1.693,-127.65,-3.292,-0.001,25.661,-28.123,87.1,0
4.553,-114.019,-3.087,-2.402,20.768,-20.211,77.8,0
